arch,xai,image,y,fp32_pred,int8_pred,fp32_correct,pred_match,topk_iou,topk_dice,spearman,collapsed_fp32,collapsed_int8,scope
tf_efficientnetv2_s,gradcampp,103232.jpg,7,7,7,1,1,0.5720104438642297,0.7277438214190806,0.9100514465584894,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108747.jpg,7,7,7,1,1,0.5649823248076523,0.7220302949774117,0.6350682421634188,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102654.jpg,5,5,5,1,1,0.7846810528811952,0.8793515811852246,0.8019955676472214,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100469.jpg,3,3,3,1,1,0.5809263732801176,0.734918947648153,0.6789570846383044,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102660.jpg,5,5,5,1,1,0.7625292740046838,0.865267074142971,0.9523492734323213,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100203.jpg,3,3,3,1,1,0.40175079158130006,0.5732128620781292,0.6579167305093547,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107547.jpg,0,0,0,1,1,0.6679964539007093,0.8009566834972097,0.8831922840128098,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107220.jpg,4,4,4,1,1,0.6391157573777633,0.7798299229338294,0.8572674358522543,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108655.jpg,8,8,8,1,1,0.31780773945018387,0.4823279298432102,0.7875050434066437,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106776.jpg,6,3,3,0,1,0.5824222035323802,0.7361148020196652,0.8388774519542932,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101225.jpg,2,2,2,1,1,0.7735359962295275,0.8723093276640977,0.8156579628291918,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109348.jpg,8,8,8,1,1,0.516879975813766,0.6815041190539464,0.8663145996596416,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106834.jpg,2,2,2,1,1,0.6752365052865887,0.8061387191070954,0.9294679520720092,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100529.jpg,5,5,5,1,1,0.724564619615032,0.8402870050491629,0.8977358884396026,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108727.jpg,8,8,8,1,1,0.7567693744164332,0.8615466383204889,0.9474069050237025,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102678.jpg,9,9,9,1,1,0.6641238253178552,0.7981663566303481,0.8236901048147566,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,110319.jpg,2,8,8,0,1,0.5538350366470528,0.7128620781291523,0.810783792454527,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106711.jpg,8,8,8,1,1,0.7484028342432338,0.8560988572947117,0.924163432495784,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102838.jpg,3,3,3,1,1,0.7639751552795031,0.8661971830985915,0.8540799680991653,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101796.jpg,3,3,3,1,1,0.8633325080465462,0.926654265213925,0.7589639030802543,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103181.jpg,3,3,3,1,1,0.5468091665810297,0.7070156789795377,0.800652757226601,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109916.jpg,1,1,1,1,1,0.7425329937485529,0.8522455487642838,0.9887420913260846,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107746.jpg,9,9,9,1,1,0.7397133610725843,0.8503853308530428,0.9196387011962385,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108136.jpg,8,8,8,1,1,0.5936474325039703,0.745017273452033,0.9715940433633371,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104688.jpg,5,5,5,1,1,0.9036296952067788,0.9493754982726548,0.9218477593956954,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109636.jpg,4,4,4,1,1,0.8907172465770632,0.9422003720435822,0.9395159136405692,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105785.jpg,9,9,9,1,1,0.8304754955612307,0.9073877225617858,0.9443820990824825,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105855.jpg,7,7,7,1,1,0.784257942152679,0.879085835769333,0.9586352159902053,0,0,full_val_split
tf_efficientnetv2_s,gradcam,101805.jpg,0,0,0,1,1,0.6931383577052869,0.8187616263619453,0.919638398367292,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108152.jpg,5,5,5,1,1,0.9228410832907511,0.959872442200372,0.987527347363906,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103605.jpg,7,7,7,1,1,0.7617041198501873,0.8647355833111878,0.9300517731991135,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103550.jpg,3,3,3,1,1,0.7023297896403529,0.825139516343343,0.968261267994585,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107493.jpg,0,0,0,1,1,0.6868766110052673,0.8143768269997342,0.9443047172186454,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103045.jpg,8,8,8,1,1,0.4295754582581442,0.6009832580387988,0.9268799161389125,0,0,full_val_split
tf_efficientnetv2_s,gradcam,106940.jpg,3,3,0,1,0,0.7718658034137728,0.8712463460005315,0.900615193508795,0,0,full_val_split
tf_efficientnetv2_s,gradcam,101984.jpg,3,3,3,1,1,0.4895596239485403,0.6573212862078129,0.9016528066275143,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104724.jpg,1,1,1,1,1,0.6165825367844485,0.7628222163167685,0.9334006244193169,0,0,full_val_split
tf_efficientnetv2_s,gradcam,101094.jpg,8,8,8,1,1,0.7524740947723833,0.8587563114536274,0.949162859875649,0,0,full_val_split
tf_efficientnetv2_s,gradcam,110106.jpg,3,3,3,1,1,0.7619103359475594,0.8648684560191336,0.9737482326344645,0,0,full_val_split
tf_efficientnetv2_s,gradcam,106039.jpg,3,3,3,1,1,0.8013403542364768,0.8897156524049961,0.9704775308554732,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104977.jpg,8,8,8,1,1,0.6197137630474551,0.7652139250597927,0.9530896642709435,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104066.jpg,4,4,4,1,1,0.7573847051955633,0.8619452564443263,0.9694875035106942,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109329.jpg,5,5,5,1,1,0.8663360198388097,0.9283816104172203,0.9559681578987009,0,0,full_val_split
tf_efficientnetv2_s,gradcam,101543.jpg,2,2,2,1,1,0.8231589147286822,0.9030029231995748,0.9768627138400642,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103637.jpg,0,0,0,1,1,0.9031483120495638,0.9491097528567632,0.9766165144156809,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105718.jpg,9,9,9,1,1,0.7944682880305198,0.8854637257507308,0.8782544500119422,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104340.jpg,7,7,7,1,1,0.4097592956823078,0.5813180972628222,0.9016732238037692,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108136.jpg,8,8,8,1,1,0.6391157573777633,0.7798299229338294,0.8728178245178712,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104688.jpg,5,5,5,1,1,0.6718871487282017,0.8037470103640713,0.8440265529473405,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109636.jpg,4,4,4,1,1,0.4820795588814494,0.6505447781025777,0.8339386660127099,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105785.jpg,9,9,9,1,1,0.6298863021115322,0.7729205421206484,0.8038668944158646,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105855.jpg,7,7,7,1,1,0.5636816954082693,0.7209673133138453,0.8025117630761645,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101805.jpg,0,0,0,1,1,0.7145460758628546,0.8335104969439278,0.8171141522403945,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108152.jpg,5,5,5,1,1,0.7729093050647821,0.8719107095402604,0.776405575038334,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103605.jpg,7,7,7,1,1,0.5822558604015557,0.7359819293117194,0.8697131905441585,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103550.jpg,3,3,3,1,1,0.7108433734939759,0.8309859154929577,0.6933591008862597,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107493.jpg,0,0,0,1,1,0.3426099366693426,0.5103640712197715,0.7802520419263587,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103045.jpg,8,8,8,1,1,0.6998306041784302,0.8234121711400478,0.9361034700292633,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106940.jpg,3,3,0,1,0,0.7664593357587137,0.867791655593941,0.7139580756433344,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101984.jpg,3,3,3,1,1,0.57020655122053,0.7262822216316769,0.7614224251332559,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104724.jpg,1,1,1,1,1,0.6328921674983727,0.7751793781557268,0.881228410992004,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101094.jpg,8,8,8,1,1,0.7582058170774443,0.8624767472761095,0.9075074650589022,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,110106.jpg,3,3,3,1,1,0.5809263732801176,0.734918947648153,0.9281353655468587,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106039.jpg,3,3,3,1,1,0.540950040950041,0.7020993887855435,0.7741741077085146,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104977.jpg,8,8,8,1,1,0.6821636119803308,0.8110550093010895,0.7791513295517247,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104066.jpg,4,4,4,1,1,0.6582571334141236,0.7939144299760829,0.9452252527087536,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109329.jpg,5,5,5,1,1,0.7023297896403529,0.825139516343343,0.7754233445184711,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101543.jpg,2,2,2,1,1,0.6667035765695937,0.8000265745415892,0.89281111901435,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103637.jpg,0,0,0,1,1,0.6298863021115322,0.7729205421206484,0.9615319913812131,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105718.jpg,9,9,9,1,1,0.5264171990670318,0.6897422269465852,0.8056159391092719,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104340.jpg,7,7,7,1,1,0.49399503722084365,0.6613074674461865,0.8344307522810365,0,0,full_val_split
tf_efficientnetv2_s,gradcam,102939.jpg,4,4,4,1,1,0.6861207572532766,0.8138453361679511,0.9594845591673217,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104074.jpg,3,3,3,1,1,0.5695516162669447,0.7257507307998937,0.9418850179775624,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107866.jpg,7,7,7,1,1,0.6687361419068736,0.8014881743289928,0.9507448979874312,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105528.jpg,3,3,3,1,1,0.7865875370919881,0.8805474355567366,0.9647552769378583,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107747.jpg,5,5,5,1,1,0.881029742564359,0.936752591017805,0.9757001321345958,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105517.jpg,3,3,3,1,1,0.5515926193175962,0.7110018602179112,0.9502966212475353,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109618.jpg,4,4,4,1,1,0.570534223706177,0.7265479670475684,0.9705776069423874,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107551.jpg,8,8,8,1,1,0.6678116343490305,0.8008238107892639,0.9408945192959548,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104136.jpg,3,3,3,1,1,0.6971473672341865,0.8215519532288068,0.9694056813063716,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104098.jpg,6,6,6,1,1,0.623732470334412,0.7682699973425459,0.8938375914880117,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105584.jpg,1,1,1,1,1,0.6604522890237176,0.7955089024714324,0.9222717073075691,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109907.jpg,4,4,4,1,1,0.8311435523114356,0.9077863406856231,0.9577369320714768,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108634.jpg,8,8,8,1,1,0.6780379041248606,0.8081318097262822,0.9639069331258503,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109084.jpg,2,2,2,1,1,0.9019459186252211,0.9484453893170343,0.9467582608238205,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107339.jpg,3,3,3,1,1,0.6256615185225186,0.7697315971299495,0.9516234582508785,0,0,full_val_split
tf_efficientnetv2_s,gradcam,100142.jpg,4,4,4,1,1,0.6450273224043716,0.7842147222960404,0.9531939145600206,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108327.jpg,5,5,5,1,1,0.8938097634625063,0.9439277172468775,0.9627879609733746,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103390.jpg,3,3,3,1,1,0.7285254937988057,0.8429444592080787,0.9581350194190938,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103417.jpg,8,8,8,1,1,0.5988952623751859,0.7491363273983523,0.9306300731794993,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103947.jpg,8,8,8,1,1,0.6428727352106527,0.7826202498006909,0.9255120575874116,0,0,full_val_split
tf_efficientnetv2_s,gradcam,100591.jpg,3,3,3,1,1,0.6935193519351935,0.8190273717778368,0.9719465277255438,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108889.jpg,8,8,8,1,1,0.7855278766310795,0.8798830720170077,0.9520706895362383,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105238.jpg,9,9,9,1,1,0.6096674152497059,0.7575073079989371,0.932354095220443,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108852.jpg,3,3,3,1,1,0.5877637130801687,0.7403667286739304,0.948879527527181,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102939.jpg,4,4,4,1,1,0.6117357318770746,0.7591017804942864,0.8045574849461355,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104074.jpg,3,3,3,1,1,0.4619269619269619,0.6319425989901675,0.8056799360731226,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107866.jpg,7,7,7,1,1,0.6216332686920922,0.7666755248471964,0.8990426999101537,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105528.jpg,3,3,3,1,1,0.6316531165311653,0.7742492692001063,0.8596968989657529,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107747.jpg,5,5,5,1,1,0.8534663218815417,0.9209407387722561,0.9491267195832247,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105517.jpg,3,3,3,1,1,0.46107551931663754,0.6311453627424927,0.8011695499008376,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109618.jpg,4,4,4,1,1,0.727533570526799,0.8422800956683497,0.969014054484039,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107551.jpg,8,8,8,1,1,0.6724444444444444,0.8041456284879086,0.9886773375291861,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104136.jpg,3,3,3,1,1,0.6134633937185122,0.7604305075737443,0.9248007891376873,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104098.jpg,6,6,6,1,1,0.737504328754473,0.8489237310656391,0.789062365416684,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105584.jpg,1,1,1,1,1,0.5884339383706205,0.7408982195057136,0.9626275130388422,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109907.jpg,4,4,4,1,1,0.6019582801191996,0.7515280361413765,0.8846254937401903,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108634.jpg,8,8,8,1,1,0.7371032890940565,0.8486579856497476,0.8108802289782672,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109084.jpg,2,2,2,1,1,0.8603386478803609,0.9249269200106298,0.9906309600662433,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107339.jpg,3,3,3,1,1,0.5474452554744526,0.7075471698113207,0.7473049654761759,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100142.jpg,4,4,4,1,1,0.75533527696793,0.8606165293648684,0.865853218575803,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108327.jpg,5,5,5,1,1,0.6635720601237842,0.7977677385065107,0.9726547083413798,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103390.jpg,3,3,3,1,1,0.8582716049382716,0.9237310656391178,0.8786031118499334,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103417.jpg,8,8,8,1,1,0.5092750426150606,0.674860483656657,0.7876126942271195,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103947.jpg,8,8,8,1,1,0.667442118090174,0.8005580653733723,0.9352094271695278,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100591.jpg,3,3,3,1,1,0.8371780788477969,0.9113739038001595,0.827335765480739,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108889.jpg,8,8,8,1,1,0.6731880835927079,0.8046771193196918,0.6987324813880567,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105238.jpg,9,9,9,1,1,0.7878607910678228,0.8813446718044113,0.9096524516607014,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108852.jpg,3,3,3,1,1,0.8385244900451936,0.9121711400478342,0.9411706762816447,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109845.jpg,4,4,4,1,1,0.8124021673690548,0.8964921605102312,0.9332208655006665,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107013.jpg,8,3,3,0,1,0.46891773201912756,0.6384533616795111,0.9319267005093366,0,0,full_val_split
tf_efficientnetv2_s,gradcam,106994.jpg,5,5,5,1,1,0.9265327019070779,0.9618655328195589,0.9583452699921655,0,0,full_val_split
tf_efficientnetv2_s,gradcam,105824.jpg,5,5,5,1,1,0.9060402684563759,0.9507042253521126,0.9578492662840729,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109045.jpg,1,1,1,1,1,0.682727780883175,0.8114536274249269,0.9289489868493908,0,0,full_val_split
tf_efficientnetv2_s,gradcam,100295.jpg,3,3,3,1,1,0.6226821905993963,0.7674727610948711,0.9609454488790623,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108061.jpg,7,7,7,1,1,0.7104545454545454,0.8307201700770662,0.9594588097085552,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109136.jpg,3,3,3,1,1,0.6876331427290054,0.8149083178315174,0.9182421385360231,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109564.jpg,3,3,3,1,1,0.5988952623751859,0.7491363273983523,0.9322106155830517,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109991.jpg,3,3,3,1,1,0.5662851196670136,0.7230932766409779,0.9577138925493234,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104481.jpg,8,8,8,1,1,0.6650442477876106,0.7988307201700771,0.9548482043683802,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109900.jpg,5,5,5,1,1,0.8161196911196911,0.8987509965453095,0.9550403013966808,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109806.jpg,9,9,9,1,1,0.8233797698364628,0.9031357959075206,0.9511423128028328,0,0,full_val_split
tf_efficientnetv2_s,gradcam,101058.jpg,3,3,3,1,1,0.6694764862466726,0.8020196651607759,0.9294463730366075,0,0,full_val_split
tf_efficientnetv2_s,gradcam,107268.jpg,9,9,9,1,1,0.7369028386798985,0.8485251129418018,0.9212845726831447,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103441.jpg,5,5,5,1,1,0.9111223971559167,0.9534945522189742,0.9787570979853004,0,0,full_val_split
tf_efficientnetv2_s,gradcam,110223.jpg,7,7,7,1,1,0.6632044198895027,0.7975019930906192,0.9660278469683429,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103143.jpg,7,7,7,1,1,0.5337273283065009,0.6959872442200372,0.9407596270583846,0,0,full_val_split
tf_efficientnetv2_s,gradcam,109212.jpg,3,3,3,1,1,0.6919964028776978,0.8179643901142706,0.9422617582661778,0,0,full_val_split
tf_efficientnetv2_s,gradcam,102284.jpg,4,4,4,1,1,0.7492155723416618,0.8566303481264949,0.9725707202517035,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104620.jpg,1,1,1,1,1,0.6880116631153975,0.8151740632474089,0.9268286465363114,0,0,full_val_split
tf_efficientnetv2_s,gradcam,104209.jpg,5,5,5,1,1,0.9537902388369678,0.9763486579856497,0.9600985598876269,0,0,full_val_split
tf_efficientnetv2_s,gradcam,108560.jpg,9,9,9,1,1,0.7541079128306725,0.8598192931171937,0.9760700940299789,0,0,full_val_split
tf_efficientnetv2_s,gradcam,103788.jpg,9,9,9,1,1,0.6940911648846371,0.8194259899016741,0.9609135928736567,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109845.jpg,4,4,4,1,1,0.6279472204196409,0.7714589423332447,0.9057807828357072,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107013.jpg,8,3,3,0,1,0.5197899838449112,0.6840287005049163,0.9167757543866569,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,106994.jpg,5,5,5,1,1,0.7789859354686207,0.8757640180706883,0.840672311732857,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,105824.jpg,5,5,5,1,1,0.8351621555718117,0.9101780494286473,0.7971988071839111,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109045.jpg,1,1,1,1,1,0.5944915254237289,0.7456816369917619,0.7505045689080334,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,100295.jpg,3,3,3,1,1,0.6998306041784302,0.8234121711400478,0.8262242607724087,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108061.jpg,7,7,7,1,1,0.48237147922001183,0.6508105235184694,0.8694563133905631,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109136.jpg,3,3,3,1,1,0.6452071264619084,0.7843475950039862,0.6530569568983354,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109564.jpg,3,3,3,1,1,0.6350206387138823,0.7767738506510763,0.9311893851929065,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109991.jpg,3,3,3,1,1,0.5708620329785014,0.72681371246346,0.8533704755052394,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104481.jpg,8,8,8,1,1,0.6198880757640981,0.7653467977677385,0.8672041188208962,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109900.jpg,5,5,5,1,1,0.6692913385826772,0.8018867924528302,0.6187948390627741,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109806.jpg,9,9,9,1,1,0.5882663290070698,0.7407653467977677,0.7379124651647998,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,101058.jpg,3,3,3,1,1,0.5720104438642297,0.7277438214190806,0.9086871694356359,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,107268.jpg,9,9,9,1,1,0.5897760878749472,0.7419612011692799,0.8034307841416307,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103441.jpg,5,5,5,1,1,0.8124021673690548,0.8964921605102312,0.8123680098521562,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,110223.jpg,7,7,7,1,1,0.7724917569477155,0.8716449641243689,0.8312640237340373,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,103143.jpg,7,7,7,1,1,0.7397133610725843,0.8503853308530428,0.9398471488422021,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,109212.jpg,3,3,3,1,1,0.6557034429655704,0.7920542120648418,0.9403080438042353,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,102284.jpg,4,4,4,1,1,0.6396514161220044,0.7802285410576667,0.9159920541696795,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104620.jpg,1,1,1,1,1,0.6831041037683104,0.8117193728408185,0.9228140900305148,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,104209.jpg,5,5,5,1,1,0.8990663638657582,0.9468509168216849,0.900090742296589,0,0,full_val_split
tf_efficientnetv2_s,gradcampp,108560.jpg,9,9,9,1,1,0.6761692650334076,0.8068030826468243,0.8280381227306982,0,0,full_val_split
